store,category,product,date,units_sold,revenue,avg_stock,avg_price,lag_1w,lag_2w,lag_3w,lag_4w,roll_mean_2w,roll_mean_4w,roll_mean_8w,month,quarter,week_of_year,year,is_holiday_season,store_code,category_code,product_code
Store_B,Clothing,Jeans,2021-04-25,300,1098711.9,142.28571428571428,3641.0,317.0,307.0,315.0,294.0,312.0,308.25,317.5,4,2,16,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-05-02,285,1024727.85,153.57142857142858,3641.0,300.0,317.0,307.0,315.0,308.5,309.75,315.75,5,2,17,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-05-09,325,1180375.55,158.85714285714286,3641.0,285.0,300.0,317.0,307.0,292.5,302.25,307.125,5,2,18,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-05-16,263,967817.73,185.57142857142858,3641.0,325.0,285.0,300.0,317.0,305.0,306.75,310.375,5,2,19,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-05-23,314,1149788.93,143.57142857142858,3641.0,263.0,325.0,285.0,300.0,294.0,293.25,300.75,5,2,20,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-05-30,304,1109077.8900000001,143.14285714285714,3641.0,314.0,263.0,325.0,285.0,288.5,296.75,303.25,5,2,21,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-06-06,307,1105101.55,217.14285714285714,3641.0,304.0,314.0,263.0,325.0,309.0,301.5,301.875,6,2,22,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-06-13,276,985238.5,197.14285714285714,3641.0,307.0,304.0,314.0,263.0,305.5,297.0,301.875,6,2,23,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-06-20,328,1189576.38,163.14285714285714,3641.0,276.0,307.0,304.0,314.0,291.5,300.25,296.75,6,2,24,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-06-27,289,1045694.42,166.71428571428572,3641.0,328.0,276.0,307.0,304.0,302.0,303.75,300.25,6,2,25,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-07-04,303,1116195.12,128.28571428571428,3641.0,289.0,328.0,276.0,307.0,308.5,300.0,300.75,7,3,26,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-07-11,280,1019150.87,146.57142857142858,3641.0,303.0,289.0,328.0,276.0,296.0,299.0,298.0,7,3,27,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-07-18,321,1155411.73,174.42857142857142,3641.0,280.0,303.0,289.0,328.0,291.5,300.0,300.125,7,3,28,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-07-25,302,1082510.88,208.71428571428572,3641.0,321.0,280.0,303.0,289.0,300.5,298.25,301.0,7,3,29,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-08-01,317,1168047.03,156.14285714285714,3641.0,302.0,321.0,280.0,303.0,311.5,301.5,300.75,8,3,30,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-08-08,306,1115531.1400000001,189.28571428571428,3641.0,317.0,302.0,321.0,280.0,309.5,305.0,302.0,8,3,31,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-08-15,349,1264087.3800000001,155.71428571428572,3641.0,306.0,317.0,302.0,321.0,311.5,311.5,305.75,8,3,32,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-08-22,278,1024783.72,144.28571428571428,3641.0,349.0,306.0,317.0,302.0,327.5,318.5,308.375,8,3,33,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-08-29,313,1124920.0,132.28571428571428,3641.0,278.0,349.0,306.0,317.0,313.5,312.5,307.0,8,3,34,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-09-05,319,1182856.56,135.85714285714286,3641.0,313.0,278.0,349.0,306.0,295.5,311.5,308.25,9,3,35,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-09-12,339,1234280.6099999999,154.85714285714286,3641.0,319.0,313.0,278.0,349.0,316.0,314.75,313.125,9,3,36,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-09-19,347,1259707.24,206.85714285714286,3641.0,339.0,319.0,313.0,278.0,329.0,312.25,315.375,9,3,37,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-09-26,346,1261112.86,161.14285714285714,3641.0,347.0,339.0,319.0,313.0,343.0,329.5,321.0,9,3,38,2021,0,1,0,6
Store_B,Clothing,Jeans,2021-10-03,317,1148137.09,236.57142857142858,3641.0,346.0,347.0,339.0,319.0,346.5,337.75,324.625,10,4,39,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-10-10,371,1345058.31,191.42857142857142,3641.0,317.0,346.0,347.0,339.0,331.5,337.25,326.0,10,4,40,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-10-17,422,1537234.42,145.42857142857142,3641.0,371.0,317.0,346.0,347.0,344.0,345.25,328.75,10,4,41,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-10-24,400,1445554.84,144.85714285714286,3641.0,422.0,371.0,317.0,346.0,396.5,364.0,346.75,10,4,42,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-10-31,391,1415698.9,186.14285714285714,3641.0,400.0,422.0,371.0,317.0,411.0,377.5,357.625,10,4,43,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-11-07,434,1573670.5,175.71428571428572,3641.0,391.0,400.0,422.0,371.0,395.5,396.0,366.625,11,4,44,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-11-14,417,1524883.1600000001,152.71428571428572,3641.0,434.0,391.0,400.0,422.0,412.5,411.75,378.5,11,4,45,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-11-21,432,1597896.26,150.42857142857142,3641.0,417.0,434.0,391.0,400.0,425.5,410.5,387.25,11,4,46,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-11-28,429,1546384.3900000001,171.28571428571428,3641.0,432.0,417.0,434.0,391.0,424.5,418.5,398.0,11,4,47,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-12-05,463,1659248.44,173.42857142857142,3641.0,429.0,432.0,417.0,434.0,430.5,428.0,412.0,12,4,48,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-12-12,412,1518367.33,122.71428571428571,3641.0,463.0,429.0,432.0,417.0,446.0,435.25,423.5,12,4,49,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-12-19,440,1604813.82,189.28571428571428,3641.0,412.0,463.0,429.0,432.0,437.5,434.0,422.25,12,4,50,2021,1,1,0,6
Store_B,Clothing,Jeans,2021-12-26,367,1353900.37,189.71428571428572,3641.0,440.0,412.0,463.0,429.0,426.0,436.0,427.25,12,4,51,2021,1,1,0,6
Store_B,Clothing,Jeans,2022-01-02,466,1697481.8399999999,172.14285714285714,3641.0,367.0,440.0,412.0,463.0,403.5,420.5,424.25,1,1,52,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-01-09,473,1690231.26,129.14285714285714,3641.0,466.0,367.0,440.0,412.0,416.5,421.25,428.25,1,1,1,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-01-16,469,1706962.62,161.28571428571428,3641.0,473.0,466.0,367.0,440.0,469.5,436.5,435.25,1,1,2,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-01-23,454,1667696.05,189.0,3641.0,469.0,473.0,466.0,367.0,471.0,443.75,439.875,1,1,3,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-01-30,475,1702141.29,145.14285714285714,3641.0,454.0,469.0,473.0,466.0,461.5,465.5,443.0,1,1,4,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-02-06,308,1128451.87,146.14285714285714,3641.0,475.0,454.0,469.0,473.0,464.5,467.75,444.5,2,1,5,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-02-13,330,1218261.93,156.57142857142858,3641.0,308.0,475.0,454.0,469.0,391.5,426.5,431.5,2,1,6,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-02-20,362,1295841.76,203.0,3641.0,330.0,308.0,475.0,454.0,319.0,391.75,417.75,2,1,7,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-02-27,354,1289209.42,127.0,3641.0,362.0,330.0,308.0,475.0,346.0,368.75,417.125,2,1,8,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-03-06,339,1231758.01,164.57142857142858,3641.0,354.0,362.0,330.0,308.0,358.0,338.5,403.125,3,1,9,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-03-13,299,1087221.51,176.71428571428572,3641.0,339.0,354.0,362.0,330.0,346.5,346.25,386.375,3,1,10,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-03-20,330,1198461.38,158.71428571428572,3641.0,299.0,339.0,354.0,362.0,319.0,338.5,365.125,3,1,11,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-03-27,314,1142807.05,169.0,3641.0,330.0,299.0,339.0,354.0,314.5,330.5,349.625,3,1,12,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-04-03,333,1217965.62,147.85714285714286,3641.0,314.0,330.0,299.0,339.0,322.0,320.5,329.5,4,2,13,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-04-10,326,1171630.37,211.28571428571428,3641.0,333.0,314.0,330.0,299.0,323.5,319.0,332.625,4,2,14,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-04-17,330,1216252.98,189.57142857142858,3641.0,326.0,333.0,314.0,330.0,329.5,325.75,332.125,4,2,15,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-04-24,339,1220986.93,153.28571428571428,3641.0,330.0,326.0,333.0,314.0,328.0,325.75,328.125,4,2,16,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-05-01,335,1211531.06,201.42857142857142,3641.0,339.0,330.0,326.0,333.0,334.5,332.0,326.25,5,2,17,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-05-08,354,1305570.23,124.71428571428571,3641.0,335.0,339.0,330.0,326.0,337.0,332.5,325.75,5,2,18,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-05-15,334,1191532.79,201.42857142857142,3641.0,354.0,335.0,339.0,330.0,344.5,339.5,332.625,5,2,19,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-05-22,320,1159106.0,219.42857142857142,3641.0,334.0,354.0,335.0,339.0,344.0,340.5,333.125,5,2,20,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-05-29,338,1237957.23,147.42857142857142,3641.0,320.0,334.0,354.0,335.0,327.0,335.75,333.875,5,2,21,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-06-05,341,1256182.67,165.0,3641.0,338.0,320.0,334.0,354.0,329.0,336.5,334.5,6,2,22,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-06-12,295,1096399.01,192.71428571428572,3641.0,341.0,338.0,320.0,334.0,339.5,333.25,336.375,6,2,23,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-06-19,344,1259204.46,193.42857142857142,3641.0,295.0,341.0,338.0,320.0,318.0,323.5,332.0,6,2,24,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-06-26,317,1137848.84,172.57142857142858,3641.0,344.0,295.0,341.0,338.0,319.5,329.5,332.625,6,2,25,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-07-03,330,1211671.47,144.71428571428572,3641.0,317.0,344.0,295.0,341.0,330.5,324.25,330.375,7,3,26,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-07-10,311,1145925.3699999999,152.71428571428572,3641.0,330.0,317.0,344.0,295.0,323.5,321.5,327.375,7,3,27,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-07-17,327,1166935.84,178.28571428571428,3641.0,311.0,330.0,317.0,344.0,320.5,325.5,324.5,7,3,28,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-07-24,357,1299705.63,196.0,3641.0,327.0,311.0,330.0,317.0,319.0,321.25,325.375,7,3,29,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-07-31,321,1152100.07,165.28571428571428,3641.0,357.0,327.0,311.0,330.0,342.0,331.25,327.75,7,3,30,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-08-07,316,1155945.21,182.28571428571428,3641.0,321.0,357.0,327.0,311.0,339.0,329.0,325.25,8,3,31,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-08-14,331,1224780.11,115.0,3641.0,316.0,321.0,357.0,327.0,318.5,330.25,327.875,8,3,32,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-08-21,368,1363260.8699999999,174.57142857142858,3641.0,331.0,316.0,321.0,357.0,323.5,331.25,326.25,8,3,33,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-08-28,313,1139691.95,141.42857142857142,3641.0,368.0,331.0,316.0,321.0,349.5,334.0,332.625,8,3,34,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-09-04,339,1232444.6,184.57142857142858,3641.0,313.0,368.0,331.0,316.0,340.5,332.0,330.5,9,3,35,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-09-11,319,1160665.45,161.0,3641.0,339.0,313.0,368.0,331.0,326.0,337.75,334.0,9,3,36,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-09-18,326,1185637.58,157.71428571428572,3641.0,319.0,339.0,313.0,368.0,329.0,334.75,333.0,9,3,37,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-09-25,356,1292911.58,135.85714285714286,3641.0,326.0,319.0,339.0,313.0,322.5,324.25,329.125,9,3,38,2022,0,1,0,6
Store_B,Clothing,Jeans,2022-10-02,329,1213768.06,131.85714285714286,3641.0,356.0,326.0,319.0,339.0,341.0,335.0,333.5,10,4,39,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-10-09,427,1567961.1600000001,139.14285714285714,3641.0,329.0,356.0,326.0,319.0,342.5,332.5,335.125,10,4,40,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-10-16,441,1599900.96,142.0,3641.0,427.0,329.0,356.0,326.0,378.0,359.5,347.125,10,4,41,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-10-23,408,1464194.29,125.14285714285714,3641.0,441.0,427.0,329.0,356.0,434.0,388.25,356.25,10,4,42,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-10-30,442,1580649.89,191.14285714285714,3641.0,408.0,441.0,427.0,329.0,424.5,401.25,368.125,10,4,43,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-11-06,440,1611953.2,173.28571428571428,3641.0,442.0,408.0,441.0,427.0,425.0,429.5,381.0,11,4,44,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-11-13,455,1659794.92,174.0,3641.0,440.0,442.0,408.0,441.0,441.0,432.75,396.125,11,4,45,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-11-20,481,1750311.16,186.14285714285714,3641.0,455.0,440.0,442.0,408.0,447.5,436.25,412.25,11,4,46,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-11-27,437,1570045.3599999999,145.28571428571428,3641.0,481.0,455.0,440.0,442.0,468.0,454.5,427.875,11,4,47,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-12-04,460,1692324.56,182.14285714285714,3641.0,437.0,481.0,455.0,440.0,459.0,453.25,441.375,12,4,48,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-12-11,442,1609560.8599999999,204.0,3641.0,460.0,437.0,481.0,455.0,448.5,458.25,445.5,12,4,49,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-12-18,439,1600164.22,152.85714285714286,3641.0,442.0,460.0,437.0,481.0,451.0,455.0,445.625,12,4,50,2022,1,1,0,6
Store_B,Clothing,Jeans,2022-12-25,457,1689501.72,150.0,3641.0,439.0,442.0,460.0,437.0,440.5,444.5,449.5,12,4,51,2022,1,1,0,6
Store_B,Clothing,Jeans,2023-01-01,480,1768271.02,165.0,3641.0,457.0,439.0,442.0,460.0,448.0,449.5,451.375,1,1,52,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-01-08,426,1553731.1300000001,228.14285714285714,3641.0,480.0,457.0,439.0,442.0,468.5,454.5,456.375,1,1,1,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-01-15,466,1669117.55,137.57142857142858,3641.0,426.0,480.0,457.0,439.0,453.0,450.5,452.75,1,1,2,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-01-22,465,1697072.76,190.0,3641.0,466.0,426.0,480.0,457.0,446.0,457.25,450.875,1,1,3,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-01-29,450,1642939.18,184.28571428571428,3641.0,465.0,466.0,426.0,480.0,465.5,459.25,454.375,1,1,4,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-02-05,360,1320079.66,171.42857142857142,3641.0,450.0,465.0,466.0,426.0,457.5,451.75,453.125,2,1,5,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-02-12,352,1279469.83,199.28571428571428,3641.0,360.0,450.0,465.0,466.0,405.0,435.25,442.875,2,1,6,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-02-19,329,1176232.53,176.14285714285714,3641.0,352.0,360.0,450.0,465.0,356.0,406.75,432.0,2,1,7,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-02-26,363,1320244.8,177.57142857142858,3641.0,329.0,352.0,360.0,450.0,340.5,372.75,416.0,2,1,8,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-03-05,330,1204224.35,197.28571428571428,3641.0,363.0,329.0,352.0,360.0,346.0,351.0,401.375,3,1,9,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-03-12,314,1142979.96,185.28571428571428,3641.0,330.0,363.0,329.0,352.0,346.5,343.5,389.375,3,1,10,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-03-19,365,1327367.94,169.42857142857142,3641.0,314.0,330.0,363.0,329.0,322.0,334.0,370.375,3,1,11,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-03-26,336,1225804.37,193.28571428571428,3641.0,365.0,314.0,330.0,363.0,339.5,343.0,357.875,3,1,12,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-04-02,323,1179591.35,115.0,3641.0,336.0,365.0,314.0,330.0,350.5,336.25,343.625,4,2,13,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-04-09,350,1243885.1099999999,189.28571428571428,3641.0,323.0,336.0,365.0,314.0,329.5,334.5,339.0,4,2,14,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-04-16,358,1314854.91,167.85714285714286,3641.0,350.0,323.0,336.0,365.0,336.5,343.5,338.75,4,2,15,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-04-23,308,1113191.37,172.57142857142858,3641.0,358.0,350.0,323.0,336.0,354.0,341.75,342.375,4,2,16,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-04-30,317,1174491.24,143.14285714285714,3641.0,308.0,358.0,350.0,323.0,333.0,334.75,335.5,4,2,17,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-05-07,329,1180592.95,141.57142857142858,3641.0,317.0,308.0,358.0,350.0,312.5,333.25,333.875,5,2,18,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-05-14,368,1342869.58,166.14285714285714,3641.0,329.0,317.0,308.0,358.0,323.0,328.0,335.75,5,2,19,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-05-21,391,1391754.77,157.0,3641.0,368.0,329.0,317.0,308.0,348.5,330.5,336.125,5,2,20,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-05-28,325,1194322.84,141.42857142857142,3641.0,391.0,368.0,329.0,317.0,379.5,351.25,343.0,5,2,21,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-06-04,353,1288599.57,181.28571428571428,3641.0,325.0,391.0,368.0,329.0,358.0,353.25,343.25,6,2,22,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-06-11,336,1217905.48,159.42857142857142,3641.0,353.0,325.0,391.0,368.0,339.0,359.25,343.625,6,2,23,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-06-18,352,1259623.97,144.0,3641.0,336.0,353.0,325.0,391.0,344.5,351.25,340.875,6,2,24,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-06-25,334,1213322.48,155.0,3641.0,352.0,336.0,353.0,325.0,344.0,341.5,346.375,6,2,25,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-07-02,379,1378888.93,142.14285714285714,3641.0,334.0,352.0,336.0,353.0,343.0,343.75,348.5,7,3,26,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-07-09,318,1171110.42,133.85714285714286,3641.0,379.0,334.0,352.0,336.0,356.5,350.25,354.75,7,3,27,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-07-16,331,1200056.4,211.85714285714286,3641.0,318.0,379.0,334.0,352.0,348.5,345.75,348.5,7,3,28,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-07-23,337,1195716.02,199.28571428571428,3641.0,331.0,318.0,379.0,334.0,324.5,340.5,341.0,7,3,29,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-07-30,326,1150303.03,161.71428571428572,3641.0,337.0,331.0,318.0,379.0,334.0,341.25,342.5,7,3,30,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-08-06,340,1243149.27,179.28571428571428,3641.0,326.0,337.0,331.0,318.0,331.5,328.0,339.125,8,3,31,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-08-13,337,1229112.53,164.28571428571428,3641.0,340.0,326.0,337.0,331.0,333.0,333.5,339.625,8,3,32,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-08-20,315,1153890.14,187.28571428571428,3641.0,337.0,340.0,326.0,337.0,338.5,335.0,337.75,8,3,33,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-08-27,365,1343620.48,183.42857142857142,3641.0,315.0,337.0,340.0,326.0,326.0,329.5,335.375,8,3,34,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-09-03,334,1222000.55,196.42857142857142,3641.0,365.0,315.0,337.0,340.0,340.0,339.25,333.625,9,3,35,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-09-10,325,1173195.21,136.0,3641.0,334.0,365.0,315.0,337.0,349.5,337.75,335.625,9,3,36,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-09-17,319,1170043.0,178.71428571428572,3641.0,325.0,334.0,365.0,315.0,329.5,334.75,334.875,9,3,37,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-09-24,355,1308064.07,159.42857142857142,3641.0,319.0,325.0,334.0,365.0,322.0,335.75,332.625,9,3,38,2023,0,1,0,6
Store_B,Clothing,Jeans,2023-10-01,391,1384694.17,197.42857142857142,3641.0,355.0,319.0,325.0,334.0,337.0,333.25,336.25,10,4,39,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-10-08,496,1763656.54,167.42857142857142,3641.0,391.0,355.0,319.0,325.0,373.0,347.5,342.625,10,4,40,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-10-15,413,1523375.95,196.57142857142858,3641.0,496.0,391.0,355.0,319.0,443.5,390.25,362.5,10,4,41,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-10-22,456,1655996.68,145.42857142857142,3641.0,413.0,496.0,391.0,355.0,454.5,413.75,374.75,10,4,42,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-10-29,491,1748952.78,180.28571428571428,3641.0,456.0,413.0,496.0,391.0,434.5,439.0,386.125,10,4,43,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-11-05,503,1812880.49,152.42857142857142,3641.0,491.0,456.0,413.0,496.0,473.5,464.0,405.75,11,4,44,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-11-12,406,1477415.3,154.0,3641.0,503.0,491.0,456.0,413.0,497.0,465.75,428.0,11,4,45,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-11-19,490,1801415.85,149.71428571428572,3641.0,406.0,503.0,491.0,456.0,454.5,464.0,438.875,11,4,46,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-11-26,483,1762388.33,164.14285714285714,3641.0,490.0,406.0,503.0,491.0,448.0,472.5,455.75,11,4,47,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-12-03,465,1661062.78,106.14285714285714,3641.0,483.0,490.0,406.0,503.0,486.5,470.5,467.25,12,4,48,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-12-10,431,1578831.6700000002,172.0,3641.0,465.0,483.0,490.0,406.0,474.0,461.0,463.375,12,4,49,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-12-17,466,1671591.3199999998,169.0,3641.0,431.0,465.0,483.0,490.0,448.0,467.25,465.625,12,4,50,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-12-24,481,1740390.15,195.42857142857142,3641.0,466.0,431.0,465.0,483.0,448.5,461.25,466.875,12,4,51,2023,1,1,0,6
Store_B,Clothing,Jeans,2023-12-31,477,1720199.96,178.42857142857142,3641.0,481.0,466.0,431.0,465.0,473.5,460.75,465.625,12,4,52,2023,1,1,0,6
Store_B,Electronics,Laptop,2021-01-31,574,2157018.2,160.0,3784.09,592.0,611.0,583.0,238.0,601.5,506.0,506.0,1,1,4,2021,1,1,1,7
Store_B,Electronics,Laptop,2021-02-07,384,1464953.64,143.71428571428572,3784.09,574.0,592.0,611.0,583.0,583.0,590.0,519.6,2,1,5,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-02-14,423,1589200.15,175.0,3784.09,384.0,574.0,592.0,611.0,479.0,540.25,497.0,2,1,6,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-02-21,405,1532754.94,134.0,3784.09,423.0,384.0,574.0,592.0,403.5,493.25,486.42857142857144,2,1,7,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-02-28,463,1760394.75,165.57142857142858,3784.09,405.0,423.0,384.0,574.0,414.0,446.5,476.25,2,1,8,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-03-07,381,1432607.08,165.71428571428572,3784.09,463.0,405.0,423.0,384.0,434.0,418.75,504.375,3,1,9,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-03-14,401,1492497.57,176.42857142857142,3784.09,381.0,463.0,405.0,423.0,422.0,418.0,479.125,3,1,10,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-03-21,438,1682274.13,178.42857142857142,3784.09,401.0,381.0,463.0,405.0,391.0,412.5,452.875,3,1,11,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-03-28,437,1657314.26,136.14285714285714,3784.09,438.0,401.0,381.0,463.0,419.5,420.75,433.625,3,1,12,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-04-04,465,1750865.83,186.0,3784.09,437.0,438.0,401.0,381.0,437.5,414.25,416.5,4,2,13,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-04-11,443,1674064.76,126.71428571428571,3784.09,465.0,437.0,438.0,401.0,451.0,435.25,426.625,4,2,14,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-04-18,462,1768860.66,180.0,3784.09,443.0,465.0,437.0,438.0,454.0,445.75,429.125,4,2,15,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-04-25,437,1619218.06,146.85714285714286,3784.09,462.0,443.0,465.0,437.0,452.5,451.75,436.25,4,2,16,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-05-02,417,1591635.27,153.42857142857142,3784.09,437.0,462.0,443.0,465.0,449.5,451.75,433.0,5,2,17,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-05-09,427,1619600.49,173.71428571428572,3784.09,417.0,437.0,462.0,443.0,427.0,439.75,437.5,5,2,18,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-05-16,380,1440706.03,136.0,3784.09,427.0,417.0,437.0,462.0,422.0,435.75,440.75,5,2,19,2021,0,1,1,7
Store_B,Electronics,Laptop,2021-05-23,440,1663196.99,153.85714285714286,3784.09,380.0,427.0,417.0,437.0,403.5,415.25,433.5,5,2,20,2021,0,1,1,7
